rate,target,prev_decision,next_decision,cpi_diff_year,infl_exp,unem_diff_year,gdp_diff_year
2021-01-01,0.1,0.0,0.0,0.0,0.9425878726863509,2.166666667,1.0706631999999994,1.4755704672195114
2021-02-01,0.1,0.0,0.0,0.0,1.839080460623653,2.177777778,0.7150547999999999,4.110786345465424
2021-03-01,0.1,0.0,0.0,0.0,2.746458568314794,2.188888889,0.40451820000000005,6.875385843629999
2021-04-01,0.1,0.0,0.0,0.0,3.6649213833255647,2.2,-0.9016105000000003,9.779137419131168
2021-05-01,0.1,0.0,0.0,0.0,3.474232726428673,2.244444444,-1.9540096,7.853443987418268
2021-06-01,0.1,0.0,0.0,0.0,3.285302581641302,2.288888889,-2.4584634999999997,5.971584730677122
2021-07-01,0.1,0.0,0.0,0.0,3.098106642708053,2.333333333,-2.8290894,4.132079780142452
2021-08-01,0.1,0.0,0.0,0.0,3.261802563365775,2.4,-2.2672972,4.274442524162518
2021-09-01,0.1,0.0,0.0,0.0,3.424657488152829,2.466666667,-2.2603282999999994,4.413614858876907
2021-10-01,0.1,0.0,0.0,0.0,3.586678064646246,2.533333333,-1.7232127999999998,4.5497027828718455
2021-11-01,0.1,0.0,0.0,0.0,4.119318130198426,2.677777778,-2.2361537999999994,4.121741600777964
2021-12-01,0.1,0.0,0.0,0.0,4.649844036944995,2.822222222,-2.4101599,3.6992640706896665
2022-01-01,0.1,0.0,0.0,0.0,5.178268256394514,2.966666667,-2.1775725999999995,3.2821653621936413
2022-02-01,0.1,0.0,0.0,0.0,5.502257367334133,3.1,-1.7868918999999996,3.3868116108415434
2022-03-01,0.1,0.0,0.0,1.0,5.824423146040612,3.233333333,-1.6891479,3.491048931991598
2022-04-01,0.1,1.0,0.0,1.0,6.14478122259952,3.366666667,-1.5400446999999997,3.594879837292101
2022-05-01,0.35,1.0,1.0,1.0,6.519306096169017,3.477777778,-1.1486384000000003,4.482702038854089
2022-06-01,0.85,1.0,1.0,1.0,6.891741077061682,3.588888889,-1.400413,5.38148816075346
2022-07-01,1.35,1.0,1.0,1.0,7.262103526774817,3.7,-1.2538426999999999,6.291442652500619
2022-08-01,1.85,1.0,1.0,1.0,7.453588224039757,4.066666667,-1.0628789999999997,5.1664565775342695
2022-09-01,2.35,1.0,1.0,1.0,7.643487878838956,4.433333333,-1.1064082000000002,4.069647547151424
2022-10-01,2.6,1.0,1.0,1.0,7.831821900927043,4.8,-1.8311004999999998,2.9999700489103454
