rate,target,prev_decision,next_decision,cpi_diff_year,infl_exp,unem_diff_year,gdp_diff_year
2010-02-01,1.25,0.0,0.0,0.0,0.8350432466800032,2.5,0.22205360999999968,5.091192317792372
2010-03-01,1.25,0.0,0.0,1.0,0.7552605667837903,2.5,-0.13306286000000078,7.661877203119237
2010-04-01,1.25,1.0,0.0,1.0,0.7616533810593916,2.5,0.13355392100000074,7.899979989152
2010-05-01,1.5,1.0,1.0,1.0,1.044780148081216,2.5,-0.7532221140000006,7.476496632297544
2010-06-01,1.75,1.0,1.0,1.0,1.6434067050397305,2.5,-0.8873981650000005,13.086993376721692
2010-07-01,2.0,1.0,1.0,1.0,1.823251297938678,2.5,-1.2411797580000004,10.32793748256936
2010-08-01,2.5,1.0,1.0,0.0,2.3088550769884777,2.5,-0.8864967589999999,8.692981279230025
2010-09-01,3.0,0.0,1.0,0.0,2.365356727833847,2.5,-0.18271004199999918,10.001260907876754
2010-10-01,3.0,0.0,0.0,0.0,2.0950876964891436,2.5,0.28131100000000053,9.682008065671017
2010-11-01,3.0,0.0,0.0,1.0,2.21771157375831,2.5,0.40866040900000034,8.873594382102276
2010-12-01,3.0,1.0,0.0,1.0,2.0764442380464514,2.5,-0.7852758430000009,7.192783530869685
2011-01-01,3.25,1.0,1.0,1.0,2.17264229142104,2.5,-0.8621144090000001,9.163174850437295
2011-02-01,3.5,1.0,1.0,1.0,2.2335585975660313,2.5,-0.46203009599999945,7.998106617092675
2011-03-01,3.75,1.0,1.0,1.0,2.663425586473675,2.5,0.1648884939999995,7.502535593636428
2011-04-01,4.0,1.0,1.0,0.0,3.336270772433161,2.7,-0.19043398800000055,7.748312265885835
2011-05-01,4.25,0.0,1.0,0.0,3.0666198927481014,2.8,-0.2798187169999995,5.549951587797317
2011-06-01,4.25,0.0,0.0,0.0,2.9106532328014136,2.8,-0.30012907000000055,3.324849717201058
2011-07-01,4.25,0.0,0.0,0.0,3.35053580824157,2.7,-0.012257895000000296,6.472387800504103
2011-08-01,4.25,0.0,0.0,0.0,3.3477557621198653,2.8,-0.3877335669999997,6.105246020067787
2011-09-01,4.25,0.0,0.0,0.0,3.7263287368632714,2.7,-0.30324041999999984,4.864071403473606
2011-10-01,4.25,0.0,0.0,0.0,4.200586351368752,2.7,-0.6688243460000001,4.096158484121773
2011-11-01,4.25,0.0,0.0,0.0,4.641859308657815,2.8,-0.6676280549999998,4.777777375815946
2011-12-01,4.25,0.0,0.0,0.0,4.738420835339138,3.1,-0.2180779209999999,8.62676908825515
2012-01-01,4.25,0.0,0.0,0.0,4.22536434788073,2.7,0.1082503569999993,5.082629479848759
2012-02-01,4.25,0.0,0.0,0.0,4.165753943959775,2.6,-0.6901687750000001,5.007822242805429
2012-03-01,4.25,0.0,0.0,0.0,4.231487432976517,2.6,-0.5971272099999991,6.095946678300202
2012-04-01,4.25,0.0,0.0,0.0,4.076846861422497,2.8,-0.6046461579999995,3.2748202432341826
2012-05-01,4.25,0.0,0.0,0.0,4.142396172401195,2.9,-0.21654126500000004,7.2480232059918785
2012-06-01,4.25,0.0,0.0,0.0,4.001070952240265,2.9,-1.072017357,8.138772093661292
2012-07-01,4.25,0.0,0.0,0.0,3.276114778636411,2.8,-0.9006157080000001,6.374378077174317
2012-08-01,4.25,0.0,0.0,0.0,3.525980740283944,2.9,-0.2855600110000003,6.9496157777888214
2012-09-01,4.25,0.0,0.0,0.0,3.7411362180949004,2.8,-0.7372594890000004,7.3245260104078405
2012-10-01,4.25,0.0,0.0,0.0,3.2466302618192415,2.9,-1.152455153,6.951510961534711
2012-11-01,4.25,0.0,0.0,0.0,2.661791888515816,2.8,-1.1921607769999998,6.02512785748469
2012-12-01,4.25,0.0,0.0,0.0,2.6493688835818716,2.7,-1.5199532260000002,3.454238709862936
2013-01-01,4.25,0.0,0.0,0.0,2.8720760941320127,2.7,-1.6383810729999997,6.451612371292731
2013-02-01,4.25,0.0,0.0,0.0,2.446633000939716,2.6,-1.6533971160000007,6.900184263494495
2013-03-01,4.25,0.0,0.0,0.0,2.5918246065911057,2.6,-1.9883134829999998,5.404709575812236
2013-04-01,4.25,0.0,0.0,0.0,2.3069499256989525,2.6,-2.2642086910000003,6.858091486480188
2013-05-01,4.25,0.0,0.0,0.0,2.4647729738641337,2.6,-1.5799147859999998,4.63209494331894
2013-06-01,4.25,0.0,0.0,0.0,2.770735438676444,2.6,-0.5572136929999996,6.1809881551511
2013-07-01,4.25,0.0,0.0,0.0,3.241123523892521,2.6,-0.2913484679999998,5.473736768861304
2013-08-01,4.25,0.0,0.0,0.0,3.276565641054375,2.7,-1.1747973199999997,5.788535547158387
2013-09-01,4.25,0.0,0.0,-1.0,2.830840622461075,2.7,-0.7265447419999997,4.513486760815462
2013-10-01,4.25,-1.0,0.0,0.0,3.038482184367626,2.7,-0.38192558200000004,6.0040232021851425
2013-11-01,4.0,0.0,-1.0,0.0,2.9551386668500075,2.7,-0.09582749700000015,7.499487642520002
2013-12-01,4.0,0.0,0.0,0.0,2.8596811570015235,2.8,0.12191053100000016,6.365199359563148
2014-01-01,4.0,0.0,0.0,0.0,3.06663135558692,2.7,0.2807510679999998,4.203744706569394
2014-02-01,4.0,0.0,0.0,0.0,3.7792969333981263,2.7,0.5756358830000003,5.063026972644404
2014-03-01,4.0,0.0,0.0,0.0,3.377928169087039,2.7,0.48594289799999935,3.8664764573773573
2014-04-01,4.0,0.0,0.0,0.0,3.523154575722525,2.8,0.7255527830000004,4.345178657585258
2014-05-01,4.0,0.0,0.0,-1.0,3.5556444329479104,2.8,0.049059715999999476,3.21588703858915
2014-06-01,4.0,-1.0,0.0,0.0,3.449652892894845,2.8,-0.1721088350000004,0.4123592913608106
2014-07-01,3.75,0.0,-1.0,-1.0,3.3311638244263864,2.8,-0.4159189269999999,1.9206612987318916
2014-08-01,3.75,-1.0,0.0,0.0,2.685208889501725,2.9,0.2938981509999996,1.3771677528542001
2014-09-01,3.5,0.0,-1.0,0.0,2.738262158883513,2.8,-0.27764408100000004,2.3188733739081946
2014-10-01,3.5,0.0,0.0,0.0,3.0880404752537114,2.8,-0.04782451600000037,2.148958354617247
2014-11-01,3.5,0.0,0.0,-1.0,3.1591022493006884,2.8,-0.4063754510000006,0.193725594769332
2014-12-01,3.5,-1.0,0.0,0.0,3.2240611827580192,2.7,-0.09122462900000006,0.4404066588938964
2015-01-01,3.25,0.0,-1.0,0.0,3.073263272410098,2.7,-0.007645437999999949,1.8576441988898704
2015-02-01,3.25,0.0,0.0,0.0,2.768585164855857,2.7,-0.08944655500000032,1.1975190111817409
2015-03-01,3.25,0.0,0.0,0.0,3.0201992839919556,2.7,0.10410063300000072,2.6886462156921453
2015-04-01,3.25,0.0,0.0,0.0,3.017412672223581,2.8,0.527646625,4.143542804271898
2015-05-01,3.25,0.0,0.0,0.0,3.3662018656269734,2.8,1.1594237420000004,1.7483288691499832
2015-06-01,3.25,0.0,0.0,0.0,3.544910304516181,2.9,1.069867651,4.278934369289683
2015-07-01,3.25,0.0,0.0,1.0,3.562925487170948,3.0,0.6367304459999996,3.7062795782054776
2015-08-01,3.25,1.0,0.0,0.0,4.042672841412939,3.0,0.1773758059999997,2.629019336831073
2015-09-01,3.5,0.0,1.0,0.0,3.904554879665162,3.1,0.8828406499999994,3.0833648252842063
2015-10-01,3.5,0.0,0.0,1.0,3.660204622341051,3.2,0.1232476010000001,3.5549382328626713
2015-11-01,3.5,1.0,0.0,1.0,4.172567070067303,3.2,0.45153536800000005,3.6973070651324096
2015-12-01,3.75,1.0,1.0,1.0,4.397928548462639,3.4,0.14157748900000033,6.082183085040589
2016-01-01,4.0,1.0,1.0,0.0,4.608687841225372,3.1,0.22845594999999985,3.797885796377
2016-02-01,4.25,0.0,1.0,0.0,4.4737570164291345,3.2,-0.007893477999999732,4.5273780693711965
2016-03-01,4.25,0.0,0.0,0.0,4.301080519693254,3.0,0.1423003989999998,5.02182495419216
2016-04-01,4.25,0.0,0.0,0.0,3.907213267608076,3.0,0.20896529399999952,1.7072650423426692
2016-05-01,4.25,0.0,0.0,0.0,3.540617650723484,3.0,0.07703924099999959,4.241224139982334
2016-06-01,4.25,0.0,0.0,0.0,3.3416187151840075,3.0,0.18722419500000065,3.677709074002962
2016-07-01,4.25,0.0,0.0,0.0,2.961958940251937,3.0,0.6739486800000005,4.3301764981318085
2016-08-01,4.25,0.0,0.0,0.0,2.942530958856639,2.8,0.7254222500000003,5.314271402348618
2016-09-01,4.25,0.0,0.0,0.0,3.1266711173901,2.7,0.14561626500000013,4.335134622613007
2016-10-01,4.25,0.0,0.0,0.0,3.405287747956271,2.8,0.3734275519999999,2.175562534741976
2016-11-01,4.25,0.0,0.0,0.0,3.349632460323842,2.9,-0.033298134999999895,3.5313057715886527
